"name","code","localCode","address","lon","lat","num","quyu"
"天坛北门站","01010001","01001","天坛北门对面","116.411721592","39.8884139665","30","0101"
"地铁天坛东门南侧站","01010002","01002","天坛东门南侧50米","116.420529721","39.8832421902","40","0101"
"天坛南门公交站","01010003","01003","永定门东街 同仁堂东侧","116.417116391","39.8733196936","25","0101"
"永定门东大街站","01010004","01004","永定门东街公交站西侧","116.407284607","39.8730178664","25","0101"
"永定门东大街西站","01010005","01005","永定门东大街锦江之星楼前","116.404020466","39.8729487407","25","0101"
"幸福大街站","01010006","01006","幸福大街32号院北侧","116.431194678","39.8885054945","20","0101"
"广渠门内大街站","01010007","01007","广渠门内大街北侧 家乐福南侧","116.431328668","39.8939415125","25","0101"
"东花市大街东站","01010008","01008","东花市大街东口南侧","116.437992561","39.8976069557","34","0101"
"崇文门东大街站","01010009","01009","崇文门东大街与崇文门外大街交叉口西南角","116.422688487","39.9003819349","30","0101"
"地铁张自忠路A口站","01010010","01010","地铁张自忠路A出口","116.416684899","39.9337067731","30","0101"
"钱粮胡同东口站","01010011","01011","钱粮胡同口东口北侧","116.417306186","39.9281147129","25","0101"
"天坛西门站","01010012","01012","天坛西门对面","116.399997043","39.8811334609","35","0101"
"好润大厦站","01010013","01013","灯市口大街北侧","116.415478857","39.9187844523","25","0101"
"智德北巷东口站","01010014","01014","智德北巷东口北侧","116.406360362","39.9187786628","20","0101"
"大甜水井胡同西口站","01010015","01015","大甜水井胡同西口南侧","116.407821518","39.9120106792","30","0101"
"中国美术馆站","01010016","01016","五四大街美术馆西侧","116.408383989","39.9245421616","30","0101"
"地铁建国门C口站","01010017","01017","建国门地铁C出口","116.434346681","39.908211836","40","0101"
"地铁建国门A口站","01010018","01018","地铁建国门A出口","116.434017919","39.9095683241","40","0101"
"红星胡同东口站","01010019","01019","红星胡同东口北侧","116.426576712","39.9146186123","25","0101"
"大方家胡同站","01010020","01020","朝阳门社区服务中心对面","116.428373356","39.9192312938","30","0101"
"内蒙古大厦站","01010021","01021","崇文门内大街内蒙古大厦楼前","116.418440733","39.905160976","30","0101"
"地铁朝阳门B口站","01010022","01022","地铁朝阳门B口","116.433821009","39.9236216461","50","0101"
"地铁东四C口","01010023","01023","地铁东四C口","116.417881551","39.9241568559","40","0101"
"地铁东四十条D口","01010024","01024","地铁东四十条D出口","116.433406403","39.9331444222","50","0101"
"天坛饭店站","01010025","01025","体育馆路东口北侧天坛饭店门前","116.431053451","39.8843678963","30","0101"
"龙潭湖公园北门站","01010026","01026","龙潭公园北门","116.440047802","39.8814722418","30","0101"
"崇文工人文化馆站","01010027","01027","幸福大街崇文工人文化宫门前","116.431433296","39.8861082694","30","0101"
"北京玉器厂站","01010028","01028","光明路北侧北京玉器厂门前","116.435624159","39.8844575044","25","0101"
"电信工程站","01010029","01029","夕照寺街北口东侧 工程局电信营业厅门前","116.43999818","39.8922520924","30","0101"
"龙潭湖门诊部站","01010030","01030","夕照寺街南口东侧","116.440553943","39.8829644923","25","0101"
"龙潭路西口站","01010031","01031","龙潭路西口路北","116.403700589","39.8878501975","30","0101"
"天坛路鑫方盛站","01010032","01032","天坛路北侧3号楼前","116.421890723","39.8810541581","30","0101"
"长青园小区站","01010033","0033","长青园小区8号楼东北方向","116.428531534","39.8771402959","15","0101"
"红桥路口北东侧站","01010034","01034","崇文门外大街西塘街西口南","116.419186277","39.8900986385","25","0101"
"新文化纪念馆站","01010035","01035","五四大街新文化纪念馆前","116.405506257","39.9243617518","25","0101"
"南剪子巷北口站","01010036","01036","张自忠路南剪子巷北口西侧","116.411626287","39.9332856565","25","0101"
"地铁北新桥站","01010037","01037","地铁北新桥西北口西侧","116.416395483","39.9410458189","30","0101"
"地坛体育馆站","01010038","01038","和平里中街西口","116.409456271","39.9571886247","34","0101"
"安定门东大街东口站","01010039","01039","安定门东大街杰民移民前","116.428630598","39.9494650331","30","0101"
"和平里大酒店站","01010040","01040","和平里大酒店门前西侧","116.419790081","39.9591453103","30","0101"
"忠实里文汇中学站","01010041","01001","忠实里社区服务站门前","116.444856813","39.8974083322","29","0101"
"三利百货站","01010042","01042","安定门外大街三利百货门前","116.408534251","39.9526095106","30","0101"
"皇城国际站","01010043","01043","安定门外大街皇城国际门前","116.40832503","39.9555379621","30","0101"
"蒋宅口站","01010044","01044","安定门外大街安德里北街东口北侧","116.407843977","39.9578666223","25","0101"
"永安堂药店站","01010045","01045","安定门外大街皇城国际对面","116.4077824","39.9555439431","25","0101"
"交道口东大街西口站","01010046","01046","交道口东大街天客隆超市门前","116.409600093","39.9409513052","30","0101"
"民安街站","01010047","01047","东直门北小街民安街西口路南","116.425876407","39.9447630971","30","0101"
"地铁雍和宫C口站","01010048","01048","地铁雍和宫东南口","116.41717196","39.9491918664","40","0101"
"北花市大街北口站","01010049","01049","北花市大街北口西侧","116.42725472","39.8994144819","30","0101"
"白桥大街北口站","01010050","01050","如家酒店北侧","116.438793712","39.8993508311","30","0101"
"体育馆西门站","01010051","01051","新中街工人体育馆西门对面","116.439631729","39.9320108805","25","0101"
"春秀路站","01010052","01052","春秀路一号楼交通银行对面","116.44432622","39.9384519136","30","0101"
"新中街西里站","01010053","01053","新中街西里7号楼下","116.439792308","39.9350712844","30","0101"
"地铁东直门东北口站","01010054","01054","东直门立交桥东北侧","116.434483467","39.9418957602","25","0101"
"地铁东四十条B口站","01010055","01055","地铁东四十条B口东行50米","116.43616542","39.9339295147","30","0101"
"刘老根大舞台站","01010056","01056","前门东路刘老根大舞台对面","116.400906052","39.8939872033","30","0101"
"前门东路北口站","01010057","01057","前门东街便宜坊对面","116.401034998","39.8970623243","25","0101"
"工人体育馆北路站","01010058","01058","工人体育馆北门对面西侧","116.440756356","39.9339195722","30","0101"
"全新大药房站","01010059","01059","安定门内大街永康胡同西口南侧","116.408485627","39.9464338916","24","0101"
"国家林业局站","01010060","01060","和平里东街中国林业局门前天桥下","116.425460135","39.9561454575","25","0101"
"东四十二条站","01010061","01061","东四北大街东四十二条对面","116.417018973","39.9350183925","40","0101"
"向新西里西侧站","01010062","01062","左安门西街向新西里22号楼南侧","116.437106376","39.8725316349","30","0101"
"天泽祥菜市场站","01010063","01063","平安大街小街路口东150米北侧","116.42748846","39.9337999336","30","0101"
"外斜街南口站","01010064","01064","东直门外斜街南口东侧中国烟草门前","116.439878284","39.941351833","20","0101"
"大草厂胡同北站","01010065","01065","东皇城根南街大草厂胡同北侧","116.407019894","39.9206500416","25","0101"
"中国棋院站","01010066","01066","天坛东路南口中国棋院门前","116.421633547","39.8744210115","30","0101"
"龙潭公园西门站","01010067","01067","左安门内大街龙潭公园西门路对面","116.438924775","39.8763563967","30","0101"
"华侨大厦站","01010068","01068","东四西大街民航总局对面","116.412283388","39.9241465024","25","0101"
"美术馆后街北站","01010069","01069","美术馆后街中国美术院前","116.409092643","39.9317300155","50","0101"
"朝内小街口站","01010070","01070","朝阳门内大街139号前","116.424514436","39.9245903728","30","0101"
"新闻出版大厦站","01010071","01071","朝阳门内大街豆瓣胡同南口路西","116.431816931","39.925006317","30","0101"
"台湾饭店西侧站","01010072","01072","金鱼胡同19号楼前","116.41311598","39.9155754784","60","0101"
"财政局站","01010073","01073","东直门外大街十字坡街北口路东","116.439137924","39.9403170586","20","0101"
"和平里北街站","01010074","01074","和平里西街兴华东里14号楼东侧","116.418162938","39.9598490737","30","0101"
"兴隆街车站","01010075","01075","祈年大街茶食胡同东口北侧","116.412068731","39.8954547697","30","0101"
"金宝街东口北侧站","01010076","01076","金宝街东口北侧","116.434236376","39.9156908024","30","0101"
"东单体育馆站","01010077","01077","崇文门内大街北口西侧天桥下","116.417920587","39.9074879257","25","0101"
"祈年大街北口站","01010078","01078","前门东大街4号楼前","116.410547213","39.9006780287","40","0101"
"崇文门饭店站","01010079","01079","崇文门路口崇文门饭店前","116.418226087","39.900324207","40","0101"
"民安街东口站","01010080","01080","东直门桥北第一个天桥下西侧","116.433393801","39.9441126863","40","0101"
"安定门西南角站","01010081","01081","安定门桥西南角灵光胡同北口","116.407259753","39.9488263798","50","0101"
"体育馆路西站","01010082","01082","体育馆路6号前","116.423656047","39.8837928352","34","0101"
"光明桥西北角站","01010083","01083","光明路板厂南里3号楼前","116.441814424","39.8846421018","29","0101"
"天坛公园东北角站","01010084","01084","天坛公园东北角","116.419477724","39.8864452006","60","0101"
"玉蜓桥公园站","01010085","01085","永定门东大街东口南侧","116.420584209","39.8732657109","35","0101"
"和平里医院站","01010086","01086","和平里北街和平里医院对面","116.412797727","39.9593193441","50","0101"
"兴隆街西口站","01010087","01087","祈年大街东兴隆街西口路对面南侧","116.411975418","39.896827212","45","0101"
"天坛北门北西侧站","01010088","01088","祈年大街东晓市街西口对面南侧","116.412363727","39.8901823643","40","0101"
"和平里北街西口站","01010089","01089","和平里北街西口南侧","116.411827687","39.9589938235","39","0101"
"和平里路口西站","01010090","01090","和平里7区2号楼前","116.423381293","39.959545771","30","0101"
"安外北京人才大厦北侧站","01010091","01091","地坛西门对面","116.407838346","39.9533570457","45","0101"
"名酒城站","01010092","01092","朝内小街西200米路南","116.427688842","39.9246054733","30","0101"
"和平里南街东口站","01010093","01093","和平里东街和平里南街路口东北角","116.426060202","39.9543317934","55","0101"
"培新街站","01010094","01010094","培新街东口保利蔷薇园门前","116.438217732","39.891786929","25","0101"
"南花市大街崇外街道站","01010095","01001","西花市南里东区崇外街道办事处楼下","116.4274825","39.8945340873","35","0101"
"正义路站","01010096","01010096","正义路7号门前","116.406494238","39.9038824859","30","0101"
"北新桥三条西口站","01010097","01097","雍和宫大街北新桥三条西口北侧","116.416822944","39.9435163061","30","0101"
"龙潭北门西侧站","01010098","01010098","龙潭路龙潭北里六条对面","116.438178045","39.8810826985","55","0101"
"龙潭路站","01010099","01010099","龙潭路东四块玉南街北口东侧","116.424143249","39.8806637336","19","0101"
"前门街道站","01010100","01010100","前门东大街14号楼前","116.400936086","39.9001502855","25","0101"
"天坛东路南口站","01010101","01010101","天坛东路北京银行对面","116.420800797","39.8763434811","55","0101"
"中国黄金站","01010102","01010102","和平里北街西口路北","116.406351876","39.9593303589","25","0101"
"雍和宫大街站","01010103","01010103","雍和宫大街117号门前","116.416402908","39.9464077589","30","0101"
"金鱼池站","01010104","01010104","天坛路金鱼池中区东侧","116.408666245","39.888352715","25","0101"
"东直门医院站","01010105","01010105","海运仓东直门医院门前东侧","116.427895164","39.9365891203","29","0101"
"东直门内稻香村站","01010106","01010106","东直门内大街与小街路口西侧路北","116.423857871","39.9412420437","24","0101"
"俄罗斯大使馆站","01010107","01010107","东直门北中街北口西侧","116.428503501","39.9441040249","30","0101"
"金宝街东口南侧站","01010108","01010108","金宝街东口南侧","116.434246949","39.9151668751","25","0101"
"体育馆路口东北角站","01010109","01010109","体育馆路与体育馆西路路口东北角","116.425132421","39.8842289086","30","0101"
"李村公交车站站","01010110","01010110","李村公交车站北100米","116.413787288","39.8673485875","39","0101"
"琉璃井公交车站站","01010111","01010111","琉璃井公交车站北100米","116.414118343","39.8649577727","29","0101"
"南小市口街北口站","01010112","01010112","东花市大街人民法院报对面","116.430972925","39.89705395","40","0101"
"东中街站","01010113","01010113","王家园胡同与东中街路口东北角","116.436748261","39.9317807263","29","0101"
"北新仓胡同站","01010114","01010114","北新仓胡同东口路北","116.430500158","39.9403524676","29","0101"
"玉蜓桥北侧站","01010115","01010115","天坛东路南口西侧","116.420657858","39.8735729222","25","0101"
"体育馆西路北口站","01010116","01010116","体育馆西路北口东侧","116.423931987","39.8860451558","30","0101"
"北京京坛医院景泰路站","01010117","01010117","景泰路与安乐林路西南角","116.412991913","39.8650413519","29","0101"
"幸福大街南站","01010118","01010118","幸福大街原崇文政府南侧","116.431401674","39.8876410691","29","0101"
"红桥路口北西侧站","01010119","01010119","崇文门外大街新世界地产前","116.418569794","39.8880516348","30","0101"
"协和医院西门站","01010120","01010120","校尉胡同南口东侧","116.414192058","39.910946193","32","0101"
"正义路南口站","01010121","01010121","前门东大街正义路南口东南角","116.407073663","39.9005060016","34","0101"
"景山后街站","01010122","01010122","景山后街东口北侧","116.397324391","39.9288520728","34","0101"
"景山东街北口站","01010123","01010123","景山东街北口东侧","116.399661614","39.9282403817","23","0101"
"向新西里东站","01010124","01010124","左安门西街向新西里东侧","116.439033308","39.8724028935","32","0101"
"夕照寺中街站","01010125","01010125","夕照寺中街绿景馨园东区6号楼前","116.441432033","39.8893985384","67","0101"
"夕照寺中街东口站","01010126","01010126","夕照寺中街板厂新里81号楼前","116.44336203","39.8889975818","32","0101"
"左安门西街站","01010127","01010127","左安门西街消防支队门前东侧","116.432032394","39.8729312701","25","0101"
"安乐林路工商银行站","01010128","01010128","安乐林路工商银行东侧50米","116.410144968","39.8652748006","64","0101"
"地铁东四十条C口站","01010129","01010129","地铁东四十条东南角","116.435323641","39.933069774","32","0101"
"光明桥北站","01010130","01010130","光明东路1号院东侧","116.443504224","39.8876011982","28","0101"
"东直门北中街南口站","01010131","01010131","东直门北中街南口东侧","116.429129954","39.9418829822","30","0101"
"东直门中学站","01010132","01010132","东直门中学对面","116.42939561","39.9445143294","29","0101"
"北京站西街西口站","01010133","01010133","公交北京站西街西口站东侧","116.420620964","39.9030604177","30","0101"
"公交亮果厂站","01010134","01010134","北河沿大街嵩祝院北巷东口北侧","116.405334262","39.9308531255","40","0101"
"地铁灯市口A口站","01010135","01010135","地铁灯市口A口站","116.417179454","39.9181677993","30","0101"
"崇文门外大街北口站","01010136","01010136","崇文门内大街北口路东东单体育馆对面","116.418551827","39.9069311973","40","0101"
"地铁北新桥C口站","01010137","01010137","地铁北新桥C出口","116.417399255","39.9398242434","39","0101"
"北小街仓南胡同西口站","01010138","01010138","东四四条东口对面","116.427913974","39.9271847635","25","0101"
"东四十条小街路站","01010139","01010139","东四十条小街路口东南角60米","116.426833644","39.9332610521","30","0101"
"公交东四十条站","01010140","01010140","公交东四十条站西60米西侧","116.421654737","39.933114437","27","0101"
"光明楼公交车站站","01010141","01010141","光明路华普超市前","116.439180571","39.884669949","15","0101"
"东四十条125号站","01010142","01010142","张自忠路口东300米北侧","116.418938466","39.9340668766","28","0101"
"公交张自忠路站","01010143","01010143","段其瑞政府对面","116.415219856","39.9328799666","20","0101"
"东四十条青蓝大厦站","01010144","01010144","东四十条青蓝大厦对面","116.430797607","39.9339276878","23","0101"
"安外公交蒋宅口站","01010145","01010145","安外蒋宅口公交站东侧","116.408867677","39.9615182635","29","0101"
"安外中国石化报站","01010146","01010146","安外中国石化报出版社南侧","116.408319085","39.963635244","30","0101"
"朝内小街站","01010147","01010147","朝内小街西南角","116.425775512","39.923829736","27","0101"
"景山公园东门站","01010148","01010148","景山东街景山公园东门对面","116.399912368","39.9261372041","27","0101"
"先农坛公交车站北站","01010149","01010149","永定门内大街先农坛车站北侧","116.400577326","39.8776799897","30","0101"
"先农坛公交车站南站","01010150","01010150","永定门内大街先农坛车站南侧","116.400703054","39.8770429693","29","0101"
"地铁2号线东直门C口站","01010151","01010151","东直门桥东南角","116.434910656","39.9404326427","27","0101"
"五老胡同站","01010152","01010152","五老胡同垃圾清理站南侧","116.415145104","39.8964607631","20","0101"
"地铁磁器口D 出口站","01010153","01010153","磁器口西南角南50米","116.418430234","39.8923127338","25","0101"
"前门街道办事处站","01010154","01010154","珠市口东大街13号楼北侧","116.405058031","39.8927981642","15","0101"
"永外管村路站","01010155","01010155","管村路10号楼前","116.397278151","39.864138401","20","0101"
"安乐林路站","01010156","01010156","安乐林路天天家园社区","116.407655014","39.8648675269","20","0101"
"地铁朝阳门F口站","01010157","01010157","朝阳门地铁F口外","116.433909171","39.9263154645","25","0101"
"陶然亭桥站","01010158","01010158","陶然桥东南角","116.389067361","39.8704478268","35","0101"
"安乐林路西口站","01010159","01010159","安乐林路永外街道西侧","116.401716671","39.8656027088","20","0101"
"安乐林社区站","01010160","01010160","永外安乐林社区前","116.40856896","39.8638224517","15","0101"
"友谊医院站","01020001","0102080001","西经路北京友谊医院西门北侧","116.390142147","39.8857208132","35","0102"
"南横东街站","01020002","0102070002","南横东街与菜市口大街交叉口东北侧","116.374993445","39.8834101166","35","0102"
"牛街西里站","01020003","0102020003","枣林前街 牛街西里二区10号楼","116.360248398","39.8834454558","25","0102"
"广安口腔门诊站","01020004","0102080004","枣林前街中环广安门口腔门诊部","116.354226889","39.8834373427","20","0102"
"广安体育中心站","01020005","0102070005","南线阁街广安体育中心西门北侧","116.353418356","39.8874791544","35","0102"
"枣林前街站","01020006","0102020006","枣林前街与南线阁街交叉口西北侧","116.3522379","39.8834396035","45","0102"
"菜园街站","01020007","0102040007","菜园街一号院南侧","116.353576121","39.8816628931","20","0102"
"基业大厦站","01020008","0102040008","南线阁街基业大厦","116.353350982","39.8886182707","25","0102"
"油坊胡同站","01020009","0102040009","油坊胡同与北新平胡同交叉口东南侧","116.37739869","39.9057769385","40","0102"
"地铁车公庄E口站","01020010","0102010010","北礼士路与车公庄大街西北角","116.353299132","39.9328353747","40","0102"
"大观园西门站","01020011","0102040011","南菜园街 大观园西门南侧","116.354069119","39.8729698225","25","0102"
"消防总队站","01020012","0102020012","西直门南小街 北京消防总队门口南侧","116.3586084","39.9400789608","35","0102"
"西直门南小街站","01020013","0102050013","西直门南小街环境保护部对面（过街桥下）","116.359161536","39.9331543513","40","0102"
"北礼士路62号站","01020014","0102020014","北礼士路62号院1号楼","116.353552315","39.9293514347","30","0102"
"西直门南小街22号站","01020015","0102040015","西直门南小街22号楼前（北京燃气大厦）","116.35898861","39.937156635","30","0102"
"南运巷站","01020016","0102020016","枣林前街与广安门南街交叉口以东（南运巷3号楼前）","116.3507374","39.8832061369","30","0102"
"华北电力站","01020017","0102040017","广安门南街 国家电网华北电力交易中心西门北侧","116.350439566","39.888968493","45","0102"
"西城委员会站","01020018","0102080018","二龙路西街西城委员会西侧对面（停车场前）","116.36624186","39.9121658738","35","0102"
"京几道小区站","01020019","0102020019","中京畿道京几道小区南门东侧","116.368142092","39.9091658389","55","0102"
"二龙路站","01020020","0102020020","二龙路药妆大药房南侧","116.366885672","39.9095805904","35","0102"
"北礼士路站","01020021","0102020021","北礼士路北口西侧（靠近西直门桥）","116.352098451","39.9395692094","40","0102"
"西城财政局站","01020022","0102080022","丰盛胡同 西城财政局门口西侧","116.368207347","39.9185511497","40","0102"
"华远街站","01020023","0102050023","华远街北师大附属中学国际部东门北侧","116.371140389","39.9110420345","50","0102"
"宣武门西大街甲91号站","01020024","0102040024","宣武门西大街甲91号楼前（新华社南门西侧)","116.369729127","39.8998158528","55","0102"
"宣武门西大街4号站","01020025","0102020025","宣武门西大街4号楼前（北京环宇科苑中医研究所）","116.371080129","39.899376173","40","0102"
"椿树园站","01020026","0102020026","永光路椿树园9号楼对面","116.376521101","39.8950160648","35","0102"
"成方街站","01020027","0102040027","金融大街与成方街交叉口以北","116.359386396","39.9088241471","50","0102"
"信达大厦站","01020028","0102040028","闹市口大街中国信达大厦北侧","116.363049155","39.9037198134","40","0102"
"北纬路站","01020029","0102020029","北纬路与西经路交叉口以东（西经路49号院5号楼）","116.390544835","39.8835096858","30","0102"
"永安路站","01020030","0102070030","中国邮政永安路支局对面西侧","116.386932055","39.8861411292","35","0102"
"地铁菜市口A站","01020031","0102010031","地铁菜市口A出口","116.374099327","39.8903828236","50","0102"
"翔达大厦站","01020032","0102040032","广安门内大街翔达大厦","116.368362943","39.8894651158","30","0102"
"中信城站","01020033","0102020033","菜市口大街甲2号院3号楼","116.374637659","39.8854208704","60","0102"
"开元名都站","01020034","0102040034","菜市口大街中国开元名都大酒店","116.374245389","39.8869222082","40","0102"
"地铁陶然亭A口站","01020035","0102010035","菜市口大街 地铁陶然亭A出口北侧","116.37400613","39.8791987157","60","0102"
"信恒大厦站","01020036","0102040036","广安门内大街信恒大厦","116.361648428","39.8892223183","35","0102"
"春风社区西门站","01020037","0102020037","牛街春风社区西门北侧","116.363763397","39.8848924495","30","0102"
"地铁宣武门站","01020038","0102010038","宣武门西大街地铁宣武门D2出口南侧","116.374175306","39.8984031997","40","0102"
"粉子胡同站","01020039","0102040039","西单北大街与粉子胡同交叉口以北","116.373603643","39.9181274789","25","0102"
"灵境胡同站","01020040","0102010040","西单北大街 地铁灵境胡同D出口","116.373679183","39.9150854327","25","0102"
"关帝庙站","01020041","0102060041","阜成门内大街关帝庙南门东侧","116.367632146","39.9240013959","40","0102"
"地铁阜成门B口站","01020042","0102010042","阜成门内大街地铁阜成门B出口","116.35715154","39.9239188508","30","0102"
"西兴盛胡同站","01020043","0102050043","太平桥大街与西兴盛胡同交叉口以北(北京八中体育馆南侧）","116.362987273","39.9096618501","40","0102"
"西城晶华站","01020044","0102070044","太平桥大街西城晶华西门南侧","116.364797009","39.9217625487","60","0102"
"虎坊路站","01020045","0102040045","虎坊路2-3号楼（钱旺涮肉前面）","116.385007182","39.8877261469","40","0102"
"儒福里50号站","01020046","0102020046","菜市口大街乐秀商城对面南侧","116.374752017","39.8799466483","45","0102"
"西四南大街53号站","01020047","0102040047","西四南大街53号楼前（巴黎春天对面）","116.37349775","39.9216860075","50","0102"
"南菜园街站","01020048","0102030048","南菜园街1号楼对面（西城区地税局第二税务所斜对面）","116.353903909","39.8753950186","45","0102"
"粉坊琉璃站","01020049","0102020049","南横东街与粉坊琉璃街交叉口西侧","116.381659999","39.8834017414","25","0102"
"长椿里1号站","01020050","0102020050","长椿里一号楼前（都佳美超市对面西侧）","116.362605662","39.8945570857","40","0102"
"宣武医院站","01020051","0102040051","长椿街宣武医院对面","116.363683304","39.8905074154","30","0102"
"广内大街18号站","01020052","0102020052","广安门内大街18号院1号楼","116.364937636","39.8891352046","40","0102"
"高梁桥站  ","01020053","0102040053","高梁桥路与北展北街交叉口西南角（凯德mall商厦西门对面）","116.351713957","39.9416929372","55","0102"
"双旗杆路站","01020054","0102010054","双旗杆东里甲18号对面","116.388216222","39.9640167534","30","0102"
"黄寺大街站","01020055","0102040055","黄寺大街 中国国际商品交易基地对面","116.383381801","39.9629608472","30","0102"
"新风南里站","01020056","0102020056","新风街 新风南里16号北侧","116.37785697","39.9615845723","25","0102"
"新康路东口站","01020057","0102020057","德胜门外大街与新康路交叉口西北侧","116.378045346","39.9582236332","30","0102"
"北京师范大学站","01020058","0102050058","北京师范大学对面","116.371193519","39.9598983616","20","0102"
"新街口外大街站","01020059","0102020059","新街口外大街6-7号楼前","116.37084173","39.963580434","30","0102"
"新康路西口站","01020060","0102020060","新街口外大街与新康路交叉口东北侧","116.371850314","39.9581450907","30","0102"
"新康路站","01020061","0102030061","新康街2-3号楼前","116.372049867","39.9578205985","30","0102"
"第二炮兵总医院站","01020062","0102030062","第二炮兵总医院中医门诊西侧","116.371576728","39.9559768099","25","0102"
"教场口街站","01020063","0102020063","林家胡同与教场口街交叉口西南侧","116.380841264","39.953445494","35","0102"
"六铺炕街站","01020064","0102020064","六铺炕二巷与六铺炕街交叉口东南侧","116.387780764","39.9535670673","30","0102"
"六铺炕二巷站","01020065","0102020065","六铺炕三区甲1号楼前","116.38721451","39.951479074","30","0102"
"六铺炕一巷站","01020066","0102020066","六铺炕二区1号楼对面","116.390387598","39.951415855","30","0102"
"安德馨居站","01020067","0102020067","安德路 安德馨居北门东侧","116.38721451","39.951479074","30","0102"
"德胜门东滨河路站","01020068","0102020068","德胜门西滨河路 冰窖口胡同8号院5号楼前","116.375374662","39.9497000989","30","0102"
"新街口七条站","01020069","0102020069","东新开胡同与新街口七条交叉口东北侧","116.370427676","39.9467615995","30","0102"
"新华百货站","01020070","0102040070","德胜门西大街与新街口北大街交叉口南侧","116.372081237","39.9476713689","35","0102"
"地铁新街口B口站","01020071","0102010071","地铁新街口B出口北侧","116.368885713","39.9412279233","30","0102"
"地铁新街口D口站","01020072","0102010072","地铁新街口D出口西侧","116.367227835","39.9404980196","45","0102"
"南草场街站","01020073","0102020073","南草场街 冠英园西区24号楼西侧","116.364165296","39.9382595824","35","0102"
"地铁车公庄H口站","01020074","0102010074","车公庄大街 地铁车公庄H口东侧","116.353727959","39.932166307","30","0102"
"地铁车公庄西站B口站","01020075","0102010075","地铁车公庄西站B出口西侧","116.344799905","39.9325950714","40","0102"
"榆树馆胡同站","01020076","0102020076","展览馆路与西直门外南路交叉口东南侧","116.344295513","39.9357570705","40","0102"
"展览馆路站","01020077","0102020077","展览馆路19号西侧","116.344206152","39.9306686988","40","0102"
"展览馆路南口站","01020078","0102030078","展览馆路与百万庄大街交叉口东侧","116.344381298","39.9282469318","25","0102"
"外文局站","01020079","0102020079","百万庄大街 中国外文局对面","116.337987613","39.9282097181","40","0102"
"百万庄大街站","01020080","0102020080","百万庄大街17号院西侧","116.348729565","39.9282619528","30","0102"
"粮科大厦","01020081","0102030081","国家粮食局科学研究院门前","116.350801953","39.9282363432","45","0102"
"北潞园站","01020082","0102020082","展览馆路 北潞园1号北侧","116.343747206","39.9266553492","30","0102"
"大红罗厂站","01020083","0102020083","大红罗厂街与大拐棒胡同交叉口北侧","116.375681579","39.9276820479","30","0102"
"景山公园南门站","01020084","0102060084","景山西街与景山前街交叉口东侧","116.394517498","39.9232749277","30","0102"
"南礼士路北口站","01020085","0102070085","南礼士路阜成门快速公交站对面","116.35301866","39.9224821433","25","0102"
"国润大厦站","01020086","0102030086","阜成门外大街 国润大厦西侧","116.350386417","39.9232219416","35","0102"
"南礼士路站","01020087","0102020087","南礼士路与月坛北街交叉口东北侧","116.353341829","39.9199709791","30","0102"
"科学技术馆站","01020088","0102020088","月坛北街5号楼前","116.351091599","39.9185112699","35","0102"
"月坛北小街站","01020089","0102020089","月坛北街9号楼前","116.346605946","39.9185000467","30","0102"
"月坛北街站","01020090","0102020090","三里河东路与月坛北街交叉口西北侧","116.344657353","39.9185275462","30","0102"
"月坛北街西口站","01020091","0102040091","月坛北街15号楼前","116.34240867","39.9185002935","30","0102"
"银岛饭店站","01020092","0102040092","月坛南街32号楼前","116.34039666","39.9139511402","30","0102"
"月坛南街站","01020093","0102030093","月坛南街与三里河东路交叉口西北侧","116.3448755","39.9150917743","25","0102"
"二七剧场站","01020094","0102040094","月坛南街与二七剧场路交叉口东侧","116.346512699","39.9138955553","25","0102"
"儿童医院站","01020095","0102030095","月坛南街与南礼士路交叉口东南侧","116.353121903","39.9136011017","30","0102"
"中央人民广播电台站","01020096","0102020096","西便门外大街与真武庙二条交叉口北侧","116.351522731","39.9053741665","30","0102"
"真武庙三里站","01020097","0102020097","真武庙路四条与白云路交叉口东北侧","116.342954102","39.903663654","35","0102"
"白云路站","01020098","0102020098","白云观街北里与白云路交叉口西南侧","116.342241919","39.9020779551","35","0102"
"红莲南路站","01020099","0102020099","红莲南路与莲花河东侧路交叉口东北侧","116.337731465","39.8773827919","35","0102"
"南礼士路南口站","01020100","0102020100","南礼士路与乐道巷交叉口东南侧","116.352753503","39.9099592736","25","0102"
"天宁寺南里北门站","01020101","0102020101","天宁寺南里社区北门对面","116.34433285","39.8923119258","30","0102"
"富卓商厦站","01020102","0102020102","宣外大街与西草场街交叉口西南侧","116.374734161","39.8926003126","30","0102"
"手帕口桥站","01020103","0102050103","广安门外大街与手帕口北街交叉口西侧","116.341916384","39.8901427247","45","0102"
"广外医院站","01020104","0102030104","广安门外大街 莲花河北侧","116.331877742","39.8897473921","30","0102"
"华联商厦站","01020105","0102040105","广外大街182号楼前","116.33728538","39.8896503728","45","0102"
"广外大街站","01020106","0102070106","广安门外大街4号楼前","116.345401025","39.8893580027","30","0102"
"广安门外南滨河路站","01020107","0102030107","椿树馆街与广安门南滨河路交叉口北侧","116.348427994","39.8856491528","30","0102"
"红居街站","01020108","0102020108","红居东街与红居街交叉口南侧","116.33965773","39.8863996718","30","0102"
"红莲北里站","01020109","0102020109","马连道南街红莲北里9-2号楼前","116.331533778","39.8846884805","25","0102"
