"name","code","localCode","address","lon","lat","num","quyu"
"黄寺大街站","01020055","0102040055","黄寺大街 中国国际商品交易基地对面","116.389808","39.969186","30","0102"
"新风南里站","01020056","0102020056","新风街 新风南里16号北侧","116.384311","39.967724","25","0102"
"新康路东口站","01020057","0102020057","德胜门外大街与新康路交叉口西北侧","116.384495","39.964365","30","0102"
"北京师范大学站","01020058","0102050058","北京师范大学对面","116.377686","39.96592","20","0102"
"新街口外大街站","01020059","0102020059","新街口外大街6-7号楼前","116.37734","39.969597","30","0102"
"新康路西口站","01020060","0102020060","新街口外大街与新康路交叉口东北侧","116.378337","39.964178","30","0102"
"新康路站","01020061","0102030061","新康街2-3号楼前","116.378535","39.963857","30","0102"
"第二炮兵总医院站","01020062","0102030062","第二炮兵总医院中医门诊西侧","116.378063","39.962004","25","0102"
"教场口街站","01020063","0102020063","林家胡同与教场口街交叉口西南侧","116.387271","39.95963","35","0102"
"六铺炕街站","01020064","0102020064","六铺炕二巷与六铺炕街交叉口东南侧","116.394179","39.959844","30","0102"
"六铺炕二巷站","01020065","0102020065","六铺炕三区甲1号楼前","116.393613","39.957749","30","0102"
"六铺炕一巷站","01020066","0102020066","六铺炕二区1号楼对面","116.396775","39.957718","30","0102"
"安德馨居站","01020067","0102020067","安德路 安德馨居北门东侧","116.393613","39.957749","30","0102"
"德胜门东滨河路站","01020068","0102020068","德胜门西滨河路 冰窖口胡同8号院5号楼前","116.381832","39.955793","30","0102"
"新街口七条站","01020069","0102020069","东新开胡同与新街口七条交叉口东北侧","116.376913","39.952765","30","0102"
"新华百货站","01020070","0102040070","德胜门西大街与新街口北大街交叉口南侧","116.378557","39.953705","35","0102"
"地铁新街口B口站","01020071","0102010071","地铁新街口B出口北侧","116.375377","39.947202","30","0102"
"地铁新街口D口站","01020072","0102010072","地铁新街口D出口西侧","116.373729","39.946442","45","0102"
"南草场街站","01020073","0102020073","南草场街 冠英园西区24号楼西侧","116.370684","39.944149","35","0102"
"地铁车公庄H口站","01020074","0102010074","车公庄大街 地铁车公庄H口东侧","116.360299","39.937898","30","0102"
"地铁车公庄西站B口站","01020075","0102010075","地铁车公庄西站B出口西侧","116.351397","39.938251","40","0102"
"榆树馆胡同站","01020076","0102020076","展览馆路与西直门外南路交叉口东南侧","116.350894","39.941411","40","0102"
"展览馆路站","01020077","0102020077","展览馆路19号西侧","116.350804","39.936322","40","0102"
"展览馆路南口站","01020078","0102030078","展览馆路与百万庄大街交叉口东侧","116.350979","39.933901","25","0102"
"外文局站","01020079","0102020079","百万庄大街 中国外文局对面","116.344588","39.933856","40","0102"
"百万庄大街站","01020080","0102020080","百万庄大街17号院西侧","116.355318","39.933943","30","0102"
"粮科大厦","01020081","0102030081","国家粮食局科学研究院门前","116.357384","39.933936","45","0102"
